Luu Luong Thuc Te BackBone
0.0,34.0,15.0,19.0,10.0,7.0,2.0,2.0
34.0,0.0,33.0,21.0,11.0,10.0,4.0,5.0
15.0,33.0,0.0,30.0,2.0,0.0,0.0,0.0
19.0,21.0,30.0,0.0,5.0,0.0,2.0,0.0
10.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0
7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
